Curriculum,Bachelor of Science in Computer Science - General Track - Random Sample
Institution,University of Hawaiʻi at Mānoa
Degree Type,"BS"
System Type,semester
CIP,""
Total Structural Complexity,261.0
Longest Delay,5
Longest Delay Chain,"MATH215 → MATH216 → MATH372 → ICS355 → ICS423"
Terms Required,8
Courses
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Complexity,Blocking,Delay,Centrality
1,"Composition I","ENG","100","","","",3,"University of Hawaiʻi at Mānoa","ENG100",1.0,0,1,0
2,"Free Elective","FE","01","","","",3,"University of Hawaiʻi at Mānoa","",1.0,0,1,0
3,"Free Elective","FE","02","","","",3,"University of Hawaiʻi at Mānoa","",1.0,0,1,0
4,"GEAH Elective","GEAH","01","","","",3,"University of Hawaiʻi at Mānoa","",1.0,0,1,0
5,"GEAH Elective","GEAH","02","","","",3,"University of Hawaiʻi at Mānoa","",1.0,0,1,0
6,"GEB Elective","GEB","01","","","",3,"University of Hawaiʻi at Mānoa","",1.0,0,1,0
7,"GEG Elective","GEG","01","","","",3,"University of Hawaiʻi at Mānoa","",1.0,0,1,0
8,"GEG Elective","GEG","02","","","",3,"University of Hawaiʻi at Mānoa","",1.0,0,1,0
9,"GESS Elective","GESS","01","","","",3,"University of Hawaiʻi at Mānoa","",1.0,0,1,0
10,"GESS Elective","GESS","02","","","",3,"University of Hawaiʻi at Mānoa","",1.0,0,1,0
11,"Introduction to Computer Science I","ICS","111","","","",4,"University of Hawaiʻi at Mānoa","ICS111",21.0,17,4,0
12,"Discrete Mathematics for Computer Science I","ICS","141","34","","",3,"University of Hawaiʻi at Mānoa","ICS141",7.0,3,4,7
13,"Introduction to Computer Science II","ICS","211","11","","",4,"University of Hawaiʻi at Mānoa","ICS211",18.0,14,4,112
14,"Program Structure","ICS","212","13","","",3,"University of Hawaiʻi at Mānoa","ICS212",10.0,6,4,24
15,"Basic Concepts of Computer Science","ICS","222","12","","",3,"University of Hawaiʻi at Mānoa","ICS222",5.0,1,4,4
16,"Discrete Mathematics for Computer Science II","ICS","241","12","","",3,"University of Hawaiʻi at Mānoa","ICS241",3.0,0,3,0
17,"Algorithms","ICS","311","13;16;35","","",4,"University of Hawaiʻi at Mānoa","ICS311",16.0,11,5,99
18,"Machine-Level and Systems Programming","ICS","312","14;17;20","","",3,"University of Hawaiʻi at Mānoa","ICS312",5.0,0,5,0
19,"Programming Language Theory","ICS","313","14;17;20","","",3,"University of Hawaiʻi at Mānoa","ICS313",5.0,0,5,0
20,"Software Engineering I","ICS","314","13;16","","",3,"University of Hawaiʻi at Mānoa","ICS314",16.0,11,5,99
21,"Database Systems I","ICS","321","17;20","","",3,"University of Hawaiʻi at Mānoa","ICS321",5.0,0,5,0
22,"Logic Design and Microprocessors","ICS","331","14;17;20","","",4,"University of Hawaiʻi at Mānoa","ICS331",5.0,0,5,0
23,"Operating Systems","ICS","332","17;20","","",3,"University of Hawaiʻi at Mānoa","ICS332",5.0,0,5,0
24,"Network Design and Management","ICS","351","17;20","","",3,"University of Hawaiʻi at Mānoa","ICS351",5.0,0,5,0
25,"Security and Trust I - Resource Protections","ICS","355","16","","",3,"University of Hawaiʻi at Mānoa","ICS355",6.0,1,5,5
26,"Introduction to Artificial Intelligence Programming","ICS","361","14;17;20","","",3,"University of Hawaiʻi at Mānoa","ICS361",5.0,0,5,0
27,"Computational Media Systems","ICS","369","11","","",3,"University of Hawaiʻi at Mānoa","ICS369",4.0,1,3,3
28,"Introduction to Programming for the Web","ICS","415","17;20","","",3,"University of Hawaiʻi at Mānoa","ICS415",5.0,0,5,0
29,"Data Security and Cryptography I","ICS","423","15;25","","",3,"University of Hawaiʻi at Mānoa","ICS423",5.0,0,5,0
30,"Data Networks","ICS","451","14;17;20","","",3,"University of Hawaiʻi at Mānoa","ICS451",5.0,0,5,0
31,"Artificial Intelligence for Games","ICS","462","14;17;20;37","","",3,"University of Hawaiʻi at Mānoa","ICS462",5.0,0,5,0
32,"Digital Content Creation I (VR/AR)","ICS","487","27","","",3,"University of Hawaiʻi at Mānoa","ICS487",3.0,0,3,0
33,"Capstone Project","ICS","496","17;20","","",3,"University of Hawaiʻi at Mānoa","ICS496",5.0,0,5,0
34,"Applied Calculus I","MATH","215","","","",4,"University of Hawaiʻi at Mānoa","MATH215",27.0,22,5,0
35,"Applied Calculus II","MATH","216","34","","",3,"University of Hawaiʻi at Mānoa","MATH216",21.0,16,5,115
36,"Elementary Probability and Statistics","MATH","372","","","",3,"University of Hawaiʻi at Mānoa","MATH372",20.0,15,5,115
37,"General Physics I (Calculus)","PHYS","170","","38","",4,"University of Hawaiʻi at Mānoa","PHYS170",5.0,2,3,6
38,"General Physics I Lab","PHYS","170L","","37","",1,"University of Hawaiʻi at Mānoa","PHYS170L",1.0,0,1,0
39,"General Physics II (Calculus)","PHYS","272","37","40","",3,"University of Hawaiʻi at Mānoa","PHYS272",3.0,0,3,0
40,"General Physics II Lab","PHYS","272L","","39","",1,"University of Hawaiʻi at Mānoa","PHYS272L",1.0,0,1,0
41,"SL Elective","SL","01","","","",3,"University of Hawaiʻi at Mānoa","",1.0,0,1,0
42,"SL Elective","SL","02","","","",3,"University of Hawaiʻi at Mānoa","",1.0,0,1,0
43,"SL Elective","SL","03","","","",3,"University of Hawaiʻi at Mānoa","",1.0,0,1,0
44,"SL Elective","SL","04","","","",3,"University of Hawaiʻi at Mānoa","",1.0,0,1,0
